securities_trader,price,buy,sell,securities_trader_id,stock_id,date
群益民權,131.15,100,0,9131,0050,2023-12-08
群益民權,131.2,0,2000,9131,0050,2023-12-08
群益民權,131.25,8,0,9131,0050,2023-12-08
群益民權,131.3,0,1000,9131,0050,2023-12-08
群益民權,131.45,100,0,9131,0050,2023-12-08
群益民權,131.5,420,1000,9131,0050,2023-12-08
群益開元,131.2,0,1000,9134,0050,2023-12-08
群益開元,131.3,0,2000,9134,0050,2023-12-08
群益開元,131.35,0,1000,9134,0050,2023-12-08
群益開元,131.55,0,10000,9134,0050,2023-12-08
群益東大,131.0,1000,0,9135,0050,2023-12-08
群益東大,131.3,100,0,9135,0050,2023-12-08
群益西松,130.85,4,0,9136,0050,2023-12-08
群益西松,131.05,2,0,9136,0050,2023-12-08
群益西松,131.2,150,0,9136,0050,2023-12-08
群益西松,131.3,0,200,9136,0050,2023-12-08
群益士林,131.2,0,1000,9137,0050,2023-12-08
群益士林,131.4,0,2000,9137,0050,2023-12-08
群益士林,131.45,0,100,9137,0050,2023-12-08
群益士林,131.5,0,10,9137,0050,2023-12-08
群益潭子,131.35,151,0,913D,0050,2023-12-08
群益基隆,131.15,2000,0,913E,0050,2023-12-08
群益三重,131.45,0,1000,913g,0050,2023-12-08
群益屏東,131.1,0,8,913H,0050,2023-12-08
群益屏東,131.5,500,0,913H,0050,2023-12-08
群益萬華,131.05,0,20,913I,0050,2023-12-08
群益萬華,131.35,0,10,913I,0050,2023-12-08
群益土城,131.25,0,1000,913N,0050,2023-12-08
群益土城,131.5,0,1000,913N,0050,2023-12-08
群益土城,131.55,1000,0,913N,0050,2023-12-08
群益北高,131.3,30,16,913R,0050,2023-12-08
群益崇德,131.15,0,250,913U,0050,2023-12-08
群益崇德,131.2,30,0,913U,0050,2023-12-08
群益崇德,131.3,0,500,913U,0050,2023-12-08
群益崇德,131.45,0,250,913U,0050,2023-12-08
群益館前,131.35,999,0,913Y,0050,2023-12-08
群益館前,131.55,0,1000,913Y,0050,2023-12-08
群益高雄,131.25,50,54,9183,0050,2023-12-08
群益高雄,131.3,50,0,9183,0050,2023-12-08
群益台中,131.25,15,0,9184,0050,2023-12-08
群益台中,131.3,5000,0,9184,0050,2023-12-08
群益台南,131.25,2000,0,9185,0050,2023-12-08
群益台南,131.3,2000,0,9185,0050,2023-12-08
群益新竹,130.85,100,0,9186,0050,2023-12-08
群益新竹,131.0,0,491,9186,0050,2023-12-08
群益新竹,131.1,0,20000,9186,0050,2023-12-08
群益新竹,131.15,2000,0,9186,0050,2023-12-08
群益新竹,131.5,0,1000,9186,0050,2023-12-08
群益彰化,130.9,0,500,9187,0050,2023-12-08
群益彰化,131.5,0,2000,9187,0050,2023-12-08
群益三民,131.15,0,100,9188,0050,2023-12-08
群益三民,131.4,0,2000,9188,0050,2023-12-08
群益桃園,131.3,1000,1000,9189,0050,2023-12-08
群益桃園,131.45,0,1000,9189,0050,2023-12-08
群益中壢,131.05,0,500,918A,0050,2023-12-08
群益中壢,131.35,0,50152,918A,0050,2023-12-08
群益板橋,131.25,0,50,918B,0050,2023-12-08
群益板橋,131.35,0,2000,918B,0050,2023-12-08
群益板橋,131.4,1000,0,918B,0050,2023-12-08
群益板橋,131.45,0,1000,918B,0050,2023-12-08
群益鳳山,131.35,0,20,918c,0050,2023-12-08
群益古亭,131.05,0,1000,918C,0050,2023-12-08
群益古亭,131.1,1000,0,918C,0050,2023-12-08
群益古亭,131.25,0,25,918C,0050,2023-12-08
群益古亭,131.35,1000,0,918C,0050,2023-12-08
群益古亭,131.45,0,1000,918C,0050,2023-12-08
群益內湖,131.3,100,0,918d,0050,2023-12-08
群益內湖,131.45,0,1000,918d,0050,2023-12-08
群益東門,131.3,80,0,918D,0050,2023-12-08
群益南京,131.0,1000,0,918E,0050,2023-12-08
群益南京,131.15,1000,0,918E,0050,2023-12-08
群益南京,131.2,0,200,918E,0050,2023-12-08
群益新店,131.3,50,0,918F,0050,2023-12-08
群益大甲,131.4,0,1000,918g,0050,2023-12-08
群益新莊,130.85,0,50,918G,0050,2023-12-08
群益新莊,131.3,0,350,918G,0050,2023-12-08
群益新莊,131.35,0,400,918G,0050,2023-12-08
群益中山,131.4,0,1000,918H,0050,2023-12-08
群益竹南,131.1,300,0,918i,0050,2023-12-08
群益永和,131.0,30,0,918J,0050,2023-12-08
群益永和,131.05,0,600,918J,0050,2023-12-08
群益永和,131.15,55,0,918J,0050,2023-12-08
群益永和,131.2,10,0,918J,0050,2023-12-08
群益永和,131.25,5,0,918J,0050,2023-12-08
群益永和,131.35,0,100,918J,0050,2023-12-08
群益東湖,131.3,0,1000,918K,0050,2023-12-08
群益東湖,131.35,50,50,918K,0050,2023-12-08
群益東湖,131.4,0,2000,918K,0050,2023-12-08
群益嘉義,130.85,50,0,918M,0050,2023-12-08
群益天母,131.35,0,5000,918P,0050,2023-12-08
群益天母,131.4,1000,0,918P,0050,2023-12-08
群益天母,131.6,0,1000,918P,0050,2023-12-08
群益丹鳳,130.85,49,0,918s,0050,2023-12-08
群益丹鳳,131.15,0,1000,918s,0050,2023-12-08
群益丹鳳,131.3,10,0,918s,0050,2023-12-08
群益丹鳳,131.45,10,0,918s,0050,2023-12-08
群益瑞豐,130.95,100,0,918u,0050,2023-12-08
群益瑞豐,131.1,0,500,918u,0050,2023-12-08
群益瑞豐,131.15,200,0,918u,0050,2023-12-08
群益瑞豐,131.2,0,40,918u,0050,2023-12-08
群益延平,131.1,10000,0,918x,0050,2023-12-08
群益延平,131.4,0,10000,918x,0050,2023-12-08
群益延平,131.5,0,3000,918x,0050,2023-12-08
群益宜蘭,131.2,0,200,918z,0050,2023-12-08
群益宜蘭,131.5,0,1000,918z,0050,2023-12-08
凱基,131.05,1081,0,9200,0050,2023-12-08
凱基,131.15,1000,1000,9200,0050,2023-12-08
凱基,131.2,1000,0,9200,0050,2023-12-08
凱基,131.3,2000,0,9200,0050,2023-12-08
凱基,131.45,1000,0,9200,0050,2023-12-08
凱基,131.5,1000,0,9200,0050,2023-12-08
凱基中港,131.35,22,0,9202,0050,2023-12-08
凱基台中,131.0,0,1000,9204,0050,2023-12-08
凱基台中,131.05,77,0,9204,0050,2023-12-08
凱基台中,131.3,70,0,9204,0050,2023-12-08
凱基台中,131.35,8,0,9204,0050,2023-12-08
凱基三重,131.15,14000,0,9205,0050,2023-12-08
凱基三重,131.3,100,0,9205,0050,2023-12-08
凱基三重,131.35,10000,0,9205,0050,2023-12-08
凱基高雄,131.45,0,7,9206,0050,2023-12-08
凱基高雄,131.5,0,2000,9206,0050,2023-12-08
凱基永和,131.05,100,0,9207,0050,2023-12-08
凱基永和,131.5,0,2000,9207,0050,2023-12-08
凱基桃園,131.05,10,0,9208,0050,2023-12-08
凱基桃園,131.15,2000,0,9208,0050,2023-12-08
凱基桃園,131.25,0,2110,9208,0050,2023-12-08
凱基桃園,131.3,1000,289,9208,0050,2023-12-08
凱基桃園,131.35,0,7000,9208,0050,2023-12-08
凱基桃園,131.45,0,2000,9208,0050,2023-12-08
凱基桃園,131.5,0,3000,9208,0050,2023-12-08
凱基岡山,131.35,265,0,9209,0050,2023-12-08
凱基板橋,131.05,2000,0,920A,0050,2023-12-08
凱基板橋,131.25,8,1000,920A,0050,2023-12-08
凱基板橋,131.3,0,50,920A,0050,2023-12-08
凱基市府,131.0,10,0,920D,0050,2023-12-08
凱基市府,131.15,0,1000,920D,0050,2023-12-08
凱基市府,131.2,0,100,920D,0050,2023-12-08
凱基市府,131.4,0,5000,920D,0050,2023-12-08
凱基東門,130.95,15,0,920E,0050,2023-12-08
凱基東門,131.4,0,4000,920E,0050,2023-12-08
凱基站前,131.1,0,803,920F,0050,2023-12-08
凱基站前,131.2,0,1015,920F,0050,2023-12-08
凱基站前,131.3,50,0,920F,0050,2023-12-08
凱基站前,131.35,0,100,920F,0050,2023-12-08
凱基站前,131.45,10,0,920F,0050,2023-12-08
凱基彰化,131.05,0,200,920G,0050,2023-12-08
凱基彰化,131.1,0,200,920G,0050,2023-12-08
凱基彰化,131.15,2000,0,920G,0050,2023-12-08
凱基彰化,131.2,1000,0,920G,0050,2023-12-08
凱基彰化,131.25,2000,0,920G,0050,2023-12-08
凱基彰化,131.3,1000,0,920G,0050,2023-12-08
凱基基隆,131.2,100,0,920H,0050,2023-12-08
凱基基隆,131.25,100,100,920H,0050,2023-12-08
凱基宜蘭,131.05,0,1000,920M,0050,2023-12-08
凱基宜蘭,131.15,0,370,920M,0050,2023-12-08
凱基新店,131.35,1000,0,920V,0050,2023-12-08
凱基台東,131.35,50,0,920Z,0050,2023-12-08
凱基台南,131.1,380,0,9211,0050,2023-12-08
凱基台南,131.15,380,1007,9211,0050,2023-12-08
凱基台南,131.2,381,1000,9211,0050,2023-12-08
凱基台南,131.25,380,0,9211,0050,2023-12-08
凱基台南,131.3,760,7,9211,0050,2023-12-08
凱基台南,131.35,380,0,9211,0050,2023-12-08
凱基台南,131.4,0,2000,9211,0050,2023-12-08
凱基台南,131.45,0,7,9211,0050,2023-12-08
凱基台南,131.5,0,7,9211,0050,2023-12-08
凱基高美,130.9,140,0,9215,0050,2023-12-08
凱基高美,131.05,0,860,9215,0050,2023-12-08
凱基高美,131.35,0,4000,9215,0050,2023-12-08
凱基高美,131.4,0,461,9215,0050,2023-12-08
凱基高美,131.45,0,100,9215,0050,2023-12-08
凱基信義,131.4,1000,1000,9216,0050,2023-12-08
凱基松山,131.35,608,0,9217,0050,2023-12-08
凱基松山,131.4,0,1000,9217,0050,2023-12-08
凱基松山,131.45,500,0,9217,0050,2023-12-08
凱基大直,131.1,1000,450,9218,0050,2023-12-08
凱基大直,131.55,0,1000,9218,0050,2023-12-08
凱基民權,131.0,0,100,921C,0050,2023-12-08
凱基民權,131.4,0,2100,921C,0050,2023-12-08
凱基三峽,131.5,0,1000,921E,0050,2023-12-08
凱基天母,131.05,0,35,921F,0050,2023-12-08
凱基天母,131.2,0,100,921F,0050,2023-12-08
凱基五股,131.05,0,206,921G,0050,2023-12-08
凱基五股,131.3,0,2000,921G,0050,2023-12-08
凱基土城,131.45,30,0,921J,0050,2023-12-08
凱基八德,131.2,0,10,921M,0050,2023-12-08
凱基八德,131.45,0,50,921M,0050,2023-12-08
凱基幸福,131.0,100,0,921S,0050,2023-12-08
凱基幸福,131.05,0,5300,921S,0050,2023-12-08
凱基幸福,131.15,50,0,921S,0050,2023-12-08
凱基幸福,131.35,0,2881,921S,0050,2023-12-08
凱基幸福,131.4,0,1000,921S,0050,2023-12-08
凱基東勢,131.15,100,0,921Y,0050,2023-12-08
凱基東勢,131.4,0,2000,921Y,0050,2023-12-08
凱基豐中,130.9,0,206,9223,0050,2023-12-08
凱基豐中,131.0,1000,0,9223,0050,2023-12-08
凱基汐止,131.45,0,100,9226,0050,2023-12-08
凱基城中,131.0,0,1000,9227,0050,2023-12-08
凱基城中,131.35,0,595,9227,0050,2023-12-08
凱基城中,131.4,0,1000,9227,0050,2023-12-08
凱基中山,131.1,1000,1000,9229,0050,2023-12-08
凱基中山,131.15,0,1000,9229,0050,2023-12-08
凱基中山,131.35,0,200,9229,0050,2023-12-08
凱基中山,131.4,1000,2000,9229,0050,2023-12-08
凱基中山,131.5,0,11000,9229,0050,2023-12-08
凱基屏東,131.45,0,1000,922C,0050,2023-12-08
凱基復興,130.95,230,0,922H,0050,2023-12-08
凱基復興,131.05,160,0,922H,0050,2023-12-08
凱基員林,131.2,0,3000,9231,0050,2023-12-08
凱基長庚,130.85,0,445,9233,0050,2023-12-08
凱基長庚,131.25,0,85,9233,0050,2023-12-08
凱基長庚,131.45,0,1000,9233,0050,2023-12-08
凱基長庚,131.5,0,200,9233,0050,2023-12-08
凱基竹北,131.05,300,1000,9234,0050,2023-12-08
凱基竹北,131.1,1000,0,9234,0050,2023-12-08
凱基竹北,131.15,100,0,9234,0050,2023-12-08
凱基竹北,131.25,50,1000,9234,0050,2023-12-08
凱基竹北,131.4,349,0,9234,0050,2023-12-08
凱基永華,131.0,0,1000,9235,0050,2023-12-08
凱基敦北,131.05,0,1000,9237,0050,2023-12-08
凱基敦北,131.3,0,1000,9237,0050,2023-12-08
凱基敦北,131.4,0,1000,9237,0050,2023-12-08
凱基士林,131.05,200,50,9238,0050,2023-12-08
凱基士林,131.2,76,0,9238,0050,2023-12-08
凱基士林,131.25,30,0,9238,0050,2023-12-08
凱基市政,131.05,50,0,9239,0050,2023-12-08
凱基市政,131.2,3000,0,9239,0050,2023-12-08
凱基市政,131.3,0,200,9239,0050,2023-12-08
凱基市政,131.35,0,3000,9239,0050,2023-12-08
凱基市政,131.5,0,3000,9239,0050,2023-12-08
凱基嘉義,131.15,0,1826,9252,0050,2023-12-08
凱基嘉義,131.3,0,1000,9252,0050,2023-12-08
凱基嘉義,131.35,0,76,9252,0050,2023-12-08
凱基科園,131.0,200,0,9254,0050,2023-12-08
凱基科園,131.05,20,0,9254,0050,2023-12-08
凱基科園,131.15,50,0,9254,0050,2023-12-08
凱基科園,131.45,0,100,9254,0050,2023-12-08
凱基科園,131.5,0,500,9254,0050,2023-12-08
凱基和平,131.1,0,458,9255,0050,2023-12-08
凱基和平,131.3,1000,0,9255,0050,2023-12-08
凱基和平,131.45,0,5000,9255,0050,2023-12-08
凱基南崁,130.9,0,100,9256,0050,2023-12-08
凱基南崁,131.0,100,0,9256,0050,2023-12-08
凱基南崁,131.05,2061,0,9256,0050,2023-12-08
凱基南崁,131.25,0,2000,9256,0050,2023-12-08
凱基南崁,131.35,0,6000,9256,0050,2023-12-08
凱基南崁,131.5,0,80,9256,0050,2023-12-08
凱基林口,131.25,100,0,9257,0050,2023-12-08
凱基林口,131.35,0,700,9257,0050,2023-12-08
凱基羅東,131.35,0,210,9258,0050,2023-12-08
凱基羅東,131.45,0,1000,9258,0050,2023-12-08
凱基新豐,131.0,20,0,9266,0050,2023-12-08
凱基新豐,131.05,0,179,9266,0050,2023-12-08
凱基新豐,131.15,0,1000,9266,0050,2023-12-08
凱基新豐,131.35,0,1050,9266,0050,2023-12-08
凱基新豐,131.4,1000,500,9266,0050,2023-12-08
凱基台北,130.95,2000,174000,9268,0050,2023-12-08
凱基台北,131.0,0,502,9268,0050,2023-12-08
凱基台北,131.05,0,8000,9268,0050,2023-12-08
凱基台北,131.15,21000,0,9268,0050,2023-12-08
凱基台北,131.2,44000,0,9268,0050,2023-12-08
凱基台北,131.25,4000,544,9268,0050,2023-12-08
凱基台北,131.35,96000,0,9268,0050,2023-12-08
凱基台北,131.4,3000,0,9268,0050,2023-12-08
凱基台北,131.45,0,10000,9268,0050,2023-12-08
凱基台北,131.5,83000,0,9268,0050,2023-12-08
凱基竹科,131.05,50,449,9272,0050,2023-12-08
凱基竹科,131.3,5,36,9272,0050,2023-12-08
凱基鳳山,130.85,10,0,9274,0050,2023-12-08
凱基鳳山,130.9,10,0,9274,0050,2023-12-08
凱基鳳山,131.05,30,0,9274,0050,2023-12-08
凱基鳳山,131.1,0,50,9274,0050,2023-12-08
凱基鳳山,131.15,10,0,9274,0050,2023-12-08
凱基鳳山,131.2,15,500,9274,0050,2023-12-08
凱基鳳山,131.25,10,0,9274,0050,2023-12-08
凱基鳳山,131.45,0,10,9274,0050,2023-12-08
凱基苗栗,131.0,0,212,9276,0050,2023-12-08
凱基永康,131.3,0,5000,9278,0050,2023-12-08
凱基斗六,131.55,0,1000,9281,0050,2023-12-08
凱基北門,130.95,3,0,9283,0050,2023-12-08
凱基中壢,131.25,165,0,9285,0050,2023-12-08
凱基中壢,131.35,0,50,9285,0050,2023-12-08
凱基中壢,131.5,0,14,9285,0050,2023-12-08
凱基內湖,131.15,80,0,9287,0050,2023-12-08
凱基內湖,131.3,0,5000,9287,0050,2023-12-08
凱基埔墘,131.3,1000,0,9288,0050,2023-12-08
凱基埔墘,131.35,0,200,9288,0050,2023-12-08
凱基興隆,131.15,61,0,9289,0050,2023-12-08
凱基興隆,131.4,1000,0,9289,0050,2023-12-08
凱基頭份,131.1,0,10,9296,0050,2023-12-08
凱基頭份,131.2,0,1000,9296,0050,2023-12-08
凱基頭份,131.3,0,4000,9296,0050,2023-12-08
凱基文心,131.35,0,1000,9297,0050,2023-12-08
凱基文心,131.4,77,0,9297,0050,2023-12-08
華南永昌,130.9,0,36000,9300,0050,2023-12-08
華南永昌,130.95,0,36000,9300,0050,2023-12-08
華南永昌,131.0,0,57000,9300,0050,2023-12-08
華南永昌,131.05,44000,177000,9300,0050,2023-12-08
華南永昌,131.1,0,104000,9300,0050,2023-12-08
華南永昌,131.15,0,80000,9300,0050,2023-12-08
華南永昌,131.2,0,119000,9300,0050,2023-12-08
華南永昌,131.25,0,209000,9300,0050,2023-12-08
華南永昌,131.3,23,177000,9300,0050,2023-12-08
華南永昌,131.35,0,215000,9300,0050,2023-12-08
華南永昌,131.4,0,320000,9300,0050,2023-12-08
華南永昌,131.45,0,184000,9300,0050,2023-12-08
華南永昌,131.5,0,30000,9300,0050,2023-12-08
華南永昌,131.55,0,9000,9300,0050,2023-12-08
華南永昌,131.6,0,5000,9300,0050,2023-12-08
華南台中,131.0,954,0,9302,0050,2023-12-08
華南台中,131.05,1000,0,9302,0050,2023-12-08
華南台中,131.1,100,200,9302,0050,2023-12-08
華南台中,131.15,0,1,9302,0050,2023-12-08
華南台中,131.3,100,0,9302,0050,2023-12-08
華南台中,131.35,0,1000,9302,0050,2023-12-08
華南台中,131.45,0,6000,9302,0050,2023-12-08
華南高雄,131.25,10,2000,9303,0050,2023-12-08
華南高雄,131.3,0,900,9303,0050,2023-12-08
華南高雄,131.4,0,2000,9303,0050,2023-12-08
華南高雄,131.5,0,1000,9303,0050,2023-12-08
華南新莊,131.4,0,5000,9305,0050,2023-12-08
華南台南,131.4,0,400,9306,0050,2023-12-08
華南大安,131.15,0,1000,9307,0050,2023-12-08
華南大安,131.3,0,240,9307,0050,2023-12-08
華南大安,131.35,0,400,9307,0050,2023-12-08
華南大安,131.4,1000,0,9307,0050,2023-12-08
華南古亭,131.5,0,2000,9309,0050,2023-12-08
華南嘉義,131.0,7,0,9314,0050,2023-12-08
華南嘉義,131.15,1000,0,9314,0050,2023-12-08
華南嘉義,131.2,0,400,9314,0050,2023-12-08
華南嘉義,131.3,0,474,9314,0050,2023-12-08
華南嘉義,131.35,0,126,9314,0050,2023-12-08
華南嘉義,131.5,0,1000,9314,0050,2023-12-08
華南淡水,131.45,30,0,9316,0050,2023-12-08
華南林口,131.25,22,0,9317,0050,2023-12-08
華南林口,131.4,0,2000,9317,0050,2023-12-08
華南鶯歌,130.9,100,0,9319,0050,2023-12-08
華南鶯歌,131.2,0,100,9319,0050,2023-12-08
華南公誠,131.2,0,1000,9322,0050,2023-12-08
華南岡山,131.3,0,50,9324,0050,2023-12-08
華南南京,131.0,0,1000,9326,0050,2023-12-08
華南南京,131.25,0,200,9326,0050,2023-12-08
華南南京,131.3,3000,500,9326,0050,2023-12-08
華南南京,131.35,0,100,9326,0050,2023-12-08
華南南京,131.4,0,3000,9326,0050,2023-12-08
華南南京,131.45,27,0,9326,0050,2023-12-08
華南朴子,131.1,4,0,9329,0050,2023-12-08
華南朴子,131.2,0,120,9329,0050,2023-12-08
華南朴子,131.3,0,894,9329,0050,2023-12-08
華南朴子,131.35,0,30,9329,0050,2023-12-08
華南朴子,131.4,0,2000,9329,0050,2023-12-08
華南朴子,131.5,0,8,9329,0050,2023-12-08
華南鳳山,131.4,0,200,9331,0050,2023-12-08
華南鳳山,131.45,0,1000,9331,0050,2023-12-08
華南楠梓,131.05,0,1000,9332,0050,2023-12-08
華南楠梓,131.2,7,300,9332,0050,2023-12-08
華南楠梓,131.4,10,0,9332,0050,2023-12-08
華南長虹,131.05,0,3000,9333,0050,2023-12-08
華南長虹,131.2,0,100,9333,0050,2023-12-08
華南長虹,131.4,0,1000,9333,0050,2023-12-08
華南長虹,131.45,0,20,9333,0050,2023-12-08
華南世貿,131.3,0,1000,9334,0050,2023-12-08
華南內壢,131.05,5000,0,9337,0050,2023-12-08
華南竹北,131.1,1000,0,9339,0050,2023-12-08
華南竹北,131.2,0,5000,9339,0050,2023-12-08
華南敦南,131.4,0,1000,9347,0050,2023-12-08
華南板橋,131.1,15,0,9349,0050,2023-12-08
華南板橋,131.3,3,0,9349,0050,2023-12-08
華南桃園,131.05,0,10,9352,0050,2023-12-08
華南桃園,131.25,0,908,9352,0050,2023-12-08
華南桃園,131.35,0,16000,9352,0050,2023-12-08
華南中正,131.2,0,100,9359,0050,2023-12-08
華南中正,131.4,0,2000,9359,0050,2023-12-08
華南苗栗,131.2,0,100,9362,0050,2023-12-08
華南苗栗,131.45,0,200,9362,0050,2023-12-08
華南苗栗,131.5,0,100,9362,0050,2023-12-08
華南彰化,130.85,30,0,9363,0050,2023-12-08
華南彰化,130.95,10,0,9363,0050,2023-12-08
華南彰化,131.15,0,50,9363,0050,2023-12-08
華南彰化,131.35,0,1000,9363,0050,2023-12-08
華南豐原,131.15,1000,0,9366,0050,2023-12-08
華南三重,131.0,10,0,9369,0050,2023-12-08
華南三重,131.45,0,1000,9369,0050,2023-12-08
華南虎尾,131.5,1000,0,9377,0050,2023-12-08
華南東昇,131.05,0,501,9386,0050,2023-12-08
富邦,130.85,0,999,9600,0050,2023-12-08
富邦,130.95,0,10000,9600,0050,2023-12-08
富邦,131.05,0,33000,9600,0050,2023-12-08
富邦,131.1,0,75000,9600,0050,2023-12-08
富邦,131.15,1664,40000,9600,0050,2023-12-08
富邦,131.2,11000,60000,9600,0050,2023-12-08
富邦,131.25,69029,10352,9600,0050,2023-12-08
富邦,131.3,100000,37233,9600,0050,2023-12-08
富邦,131.35,41000,117000,9600,0050,2023-12-08
富邦,131.4,89691,60000,9600,0050,2023-12-08
富邦,131.45,195000,70000,9600,0050,2023-12-08
富邦,131.5,1998,40000,9600,0050,2023-12-08
富邦,131.55,29000,0,9600,0050,2023-12-08
富邦,131.6,43000,0,9600,0050,2023-12-08
富邦陽明,130.85,100,0,9604,0050,2023-12-08
富邦陽明,130.9,50,0,9604,0050,2023-12-08
富邦陽明,131.0,1076,0,9604,0050,2023-12-08
富邦陽明,131.05,100,0,9604,0050,2023-12-08
富邦陽明,131.15,0,150,9604,0050,2023-12-08
富邦陽明,131.2,0,15,9604,0050,2023-12-08
富邦陽明,131.3,0,350,9604,0050,2023-12-08
富邦陽明,131.35,46,500,9604,0050,2023-12-08
富邦陽明,131.4,100,2000,9604,0050,2023-12-08
富邦陽明,131.45,0,100,9604,0050,2023-12-08
富邦陽明,131.55,3000,0,9604,0050,2023-12-08
富邦基隆,131.2,1000,0,9614,0050,2023-12-08
富邦基隆,131.3,3000,0,9614,0050,2023-12-08
富邦基隆,131.5,0,1000,9614,0050,2023-12-08
富邦南京,131.1,76,1000,961C,0050,2023-12-08
富邦南京,131.15,48,0,961C,0050,2023-12-08
富邦南京,131.2,5000,0,961C,0050,2023-12-08
富邦南京,131.4,0,12000,961C,0050,2023-12-08
富邦南京,131.45,0,300,961C,0050,2023-12-08
富邦南京,131.5,0,1000,961C,0050,2023-12-08
富邦忠孝,131.1,29,0,961D,0050,2023-12-08
富邦忠孝,131.25,0,300,961D,0050,2023-12-08
富邦忠孝,131.35,0,500,961D,0050,2023-12-08
富邦忠孝,131.5,25,0,961D,0050,2023-12-08
富邦中港,131.0,50,0,961F,0050,2023-12-08
富邦中港,131.15,40,0,961F,0050,2023-12-08
富邦中港,131.2,50,0,961F,0050,2023-12-08
富邦中港,131.25,0,24000,961F,0050,2023-12-08
富邦中港,131.35,100,0,961F,0050,2023-12-08
富邦中港,131.4,0,100,961F,0050,2023-12-08
富邦中港,131.45,0,200,961F,0050,2023-12-08
富邦新板,130.85,3,0,961H,0050,2023-12-08
富邦新板,131.0,3,0,961H,0050,2023-12-08
富邦新板,131.35,0,1000,961H,0050,2023-12-08
富邦新板,131.45,0,189,961H,0050,2023-12-08
富邦七賢,131.1,80,0,961K,0050,2023-12-08
富邦七賢,131.15,38,0,961K,0050,2023-12-08
富邦七賢,131.25,0,20,961K,0050,2023-12-08
富邦七賢,131.3,100,0,961K,0050,2023-12-08
富邦木柵,131.1,1000,0,961M,0050,2023-12-08
富邦木柵,131.15,0,1000,961M,0050,2023-12-08
富邦木柵,131.2,0,1000,961M,0050,2023-12-08
富邦西壢,131.1,25,1000,961N,0050,2023-12-08
富邦西壢,131.2,1000,0,961N,0050,2023-12-08
富邦西壢,131.25,0,1000,961N,0050,2023-12-08
富邦和美,130.9,100,0,961P,0050,2023-12-08
富邦和美,131.3,46,85,961P,0050,2023-12-08
富邦和美,131.35,0,1000,961P,0050,2023-12-08
富邦南員,130.95,300,0,961R,0050,2023-12-08
富邦南員,131.15,22,0,961R,0050,2023-12-08
富邦大墩,131.15,1000,0,961X,0050,2023-12-08
富邦大墩,131.3,0,1000,961X,0050,2023-12-08
富邦屏東,131.2,0,600,961Y,0050,2023-12-08
富邦永康,131.1,152,0,961Z,0050,2023-12-08
富邦永康,131.4,0,50,961Z,0050,2023-12-08
富邦花蓮,130.95,5,0,9621,0050,2023-12-08
富邦花蓮,131.15,30,1400,9621,0050,2023-12-08
富邦花蓮,131.3,76,0,9621,0050,2023-12-08
富邦台北,130.85,200,0,9623,0050,2023-12-08
富邦台北,130.9,263,0,9623,0050,2023-12-08
富邦台北,130.95,11000,0,9623,0050,2023-12-08
富邦台北,131.0,2000,0,9623,0050,2023-12-08
富邦台北,131.05,4000,1520,9623,0050,2023-12-08
富邦台北,131.1,3100,0,9623,0050,2023-12-08
富邦台北,131.15,2100,0,9623,0050,2023-12-08
富邦台北,131.2,20,2200,9623,0050,2023-12-08
富邦台北,131.25,0,3000,9623,0050,2023-12-08
富邦台北,131.3,0,1000,9623,0050,2023-12-08
富邦台北,131.35,0,3000,9623,0050,2023-12-08
富邦台北,131.4,5048,3000,9623,0050,2023-12-08
富邦台北,131.45,0,1000,9623,0050,2023-12-08
富邦台北,131.5,0,2000,9623,0050,2023-12-08
富邦台北,131.55,0,1000,9623,0050,2023-12-08
富邦台北,131.6,0,1000,9623,0050,2023-12-08
富邦竹北,130.9,0,2072,9624,0050,2023-12-08
富邦竹北,130.95,0,1000,9624,0050,2023-12-08
富邦竹北,131.05,0,7000,9624,0050,2023-12-08
富邦竹北,131.1,38,77,9624,0050,2023-12-08
富邦竹北,131.15,0,235,9624,0050,2023-12-08
富邦竹北,131.2,0,55,9624,0050,2023-12-08
富邦竹北,131.25,5000,0,9624,0050,2023-12-08
富邦竹東,130.85,50,0,9625,0050,2023-12-08
富邦竹東,131.3,0,1000,9625,0050,2023-12-08
富邦內湖,130.85,31,0,9627,0050,2023-12-08
富邦內湖,130.9,3,500,9627,0050,2023-12-08
富邦內湖,131.05,100,55,9627,0050,2023-12-08
富邦內湖,131.1,30,0,9627,0050,2023-12-08
富邦內湖,131.15,1000,0,9627,0050,2023-12-08
富邦內湖,131.2,0,37000,9627,0050,2023-12-08
富邦內湖,131.25,0,10000,9627,0050,2023-12-08
富邦內湖,131.3,0,5000,9627,0050,2023-12-08
富邦內湖,131.35,0,800,9627,0050,2023-12-08
富邦內湖,131.4,1000,1000,9627,0050,2023-12-08
富邦內湖,131.45,3,250,9627,0050,2023-12-08
富邦二林,131.05,0,2000,962B,0050,2023-12-08
富邦二林,131.1,76,0,962B,0050,2023-12-08
富邦二林,131.15,0,1000,962B,0050,2023-12-08
富邦二林,131.25,0,2000,962B,0050,2023-12-08
富邦二林,131.35,0,50,962B,0050,2023-12-08
富邦二林,131.4,0,7000,962B,0050,2023-12-08
富邦東門,131.1,38,0,962C,0050,2023-12-08
富邦東門,131.15,1000,0,962C,0050,2023-12-08
富邦東門,131.35,0,6000,962C,0050,2023-12-08
富邦東門,131.4,0,8000,962C,0050,2023-12-08
