securities_trader,price,buy,sell,securities_trader_id,stock_id,date
凱基松山,35.65,1000,0,9217,1568,2023-12-04
凱基松山,35.7,1000,0,9217,1568,2023-12-04
凱基松山,89.1,1000,0,9217,1582,2023-12-04
凱基松山,90.7,1000,0,9217,1582,2023-12-04
凱基松山,91.0,1,0,9217,1582,2023-12-04
凱基松山,36.25,0,1000,9217,1584,2023-12-04
凱基松山,28.7,0,10000,9217,1604,2023-12-04
凱基松山,38.4,5000,0,9217,1605,2023-12-04
凱基松山,38.5,5000,0,9217,1605,2023-12-04
凱基松山,38.6,100,0,9217,1605,2023-12-04
凱基松山,38.7,1000,2000,9217,1605,2023-12-04
凱基松山,38.75,2000,0,9217,1605,2023-12-04
凱基松山,38.9,9000,0,9217,1605,2023-12-04
凱基松山,39.0,1000,1000,9217,1605,2023-12-04
凱基松山,39.2,10000,0,9217,1605,2023-12-04
凱基松山,39.3,0,7000,9217,1605,2023-12-04
凱基松山,40.0,0,1000,9217,1605,2023-12-04
凱基松山,40.25,0,1000,9217,1605,2023-12-04
凱基松山,40.4,0,4000,9217,1605,2023-12-04
凱基松山,20.75,0,1000,9217,1608,2023-12-04
凱基松山,34.0,5000,0,9217,1609,2023-12-04
凱基松山,34.05,0,2000,9217,1609,2023-12-04
凱基松山,34.1,30000,0,9217,1609,2023-12-04
凱基松山,34.15,0,19,9217,1609,2023-12-04
凱基松山,34.45,1000,0,9217,1609,2023-12-04
凱基松山,25.85,2000,0,9217,1612,2023-12-04
凱基松山,13.3,1000,0,9217,1616,2023-12-04
凱基松山,13.75,0,1000,9217,1616,2023-12-04
凱基松山,13.8,5000,0,9217,1616,2023-12-04
凱基松山,30.05,0,1000,9217,1618,2023-12-04
凱基松山,25.8,10000,0,9217,1701,2023-12-04
凱基松山,26.05,0,10000,9217,1701,2023-12-04
凱基松山,26.1,10050,0,9217,1701,2023-12-04
凱基松山,26.15,0,2000,9217,1701,2023-12-04
凱基松山,26.2,2000,0,9217,1701,2023-12-04
凱基松山,34.45,0,2000,9217,1708,2023-12-04
凱基松山,35.15,2000,0,9217,1708,2023-12-04
凱基松山,35.35,1000,0,9217,1708,2023-12-04
凱基松山,19.6,1000,0,9217,1710,2023-12-04
凱基松山,19.65,1000,0,9217,1710,2023-12-04
凱基松山,19.75,20000,2000,9217,1710,2023-12-04
凱基松山,20.55,2000,0,9217,1711,2023-12-04
凱基松山,29.7,2000,0,9217,1717,2023-12-04
凱基松山,8.27,0,8000,9217,1718,2023-12-04
凱基松山,69.4,0,1000,9217,1720,2023-12-04
凱基松山,69.9,0,1000,9217,1720,2023-12-04
凱基松山,70.1,0,416,9217,1720,2023-12-04
凱基松山,70.4,0,1000,9217,1720,2023-12-04
凱基松山,16.7,1000,0,9217,1721,2023-12-04
凱基松山,63.6,5000,0,9217,1722,2023-12-04
凱基松山,63.9,0,1000,9217,1722,2023-12-04
凱基松山,117.0,0,3000,9217,1723,2023-12-04
凱基松山,30.0,1000,0,9217,1732,2023-12-04
凱基松山,30.9,0,1000,9217,1732,2023-12-04
凱基松山,34.25,3000,0,9217,1734,2023-12-04
凱基松山,34.4,0,1000,9217,1734,2023-12-04
凱基松山,34.45,0,1000,9217,1734,2023-12-04
凱基松山,70.2,3000,0,9217,1736,2023-12-04
凱基松山,59.8,0,2000,9217,1752,2023-12-04
凱基松山,60.5,1000,0,9217,1752,2023-12-04
凱基松山,60.6,0,15000,9217,1752,2023-12-04
凱基松山,60.7,0,5000,9217,1752,2023-12-04
凱基松山,60.9,0,1000,9217,1752,2023-12-04
凱基松山,61.2,20000,0,9217,1752,2023-12-04
凱基松山,61.3,1000,0,9217,1752,2023-12-04
凱基松山,119.0,0,1000,9217,1760,2023-12-04
凱基松山,119.5,0,1000,9217,1760,2023-12-04
凱基松山,120.5,0,2000,9217,1760,2023-12-04
凱基松山,40.85,1000,0,9217,1785,2023-12-04
凱基松山,26.95,0,1000,9217,1789,2023-12-04
凱基松山,27.35,0,1000,9217,1789,2023-12-04
凱基松山,27.4,1000,0,9217,1789,2023-12-04
凱基松山,269.5,250,0,9217,1795,2023-12-04
凱基松山,274.5,250,0,9217,1795,2023-12-04
凱基松山,276.0,0,1000,9217,1795,2023-12-04
凱基松山,277.0,1000,1000,9217,1795,2023-12-04
凱基松山,278.0,1000,1000,9217,1795,2023-12-04
凱基松山,278.5,1000,0,9217,1795,2023-12-04
凱基松山,280.5,0,1000,9217,1795,2023-12-04
凱基松山,15.6,0,8000,9217,1809,2023-12-04
凱基松山,15.95,1000,0,9217,1809,2023-12-04
凱基松山,16.05,4000,0,9217,1809,2023-12-04
凱基松山,16.7,2000,0,9217,1815,2023-12-04
凱基松山,16.75,2000,0,9217,1815,2023-12-04
凱基松山,30.0,500,0,9217,1904,2023-12-04
凱基松山,22.7,1000,0,9217,1905,2023-12-04
凱基松山,34.15,0,500,9217,1907,2023-12-04
凱基松山,15.05,0,2000,9217,1909,2023-12-04
凱基松山,15.1,0,1000,9217,1909,2023-12-04
凱基松山,15.25,0,1000,9217,1909,2023-12-04
凱基松山,25.75,11000,2000,9217,2002,2023-12-04
凱基松山,25.8,21000,2000,9217,2002,2023-12-04
凱基松山,25.85,2000,0,9217,2002,2023-12-04
凱基松山,26.05,0,1000,9217,2002,2023-12-04
凱基松山,68.9,2000,0,9217,2006,2023-12-04
凱基松山,69.0,3000,0,9217,2006,2023-12-04
凱基松山,32.2,2000,0,9217,2009,2023-12-04
凱基松山,32.5,0,1000,9217,2009,2023-12-04
凱基松山,16.8,20000,0,9217,2010,2023-12-04
凱基松山,23.3,1000,0,9217,2014,2023-12-04
凱基松山,23.5,0,1000,9217,2014,2023-12-04
凱基松山,23.8,0,3000,9217,2014,2023-12-04
凱基松山,17.2,0,1000,9217,2023,2023-12-04
凱基松山,7.61,5000,0,9217,2025,2023-12-04
凱基松山,7.63,1000,0,9217,2025,2023-12-04
凱基松山,38.7,0,848,9217,2027,2023-12-04
凱基松山,38.8,0,4000,9217,2027,2023-12-04
凱基松山,38.95,0,1000,9217,2027,2023-12-04
凱基松山,39.25,2000,1000,9217,2027,2023-12-04
凱基松山,28.5,0,10000,9217,2029,2023-12-04
凱基松山,50.6,0,1000,9217,2031,2023-12-04
凱基松山,50.8,0,1000,9217,2031,2023-12-04
凱基松山,51.0,0,2000,9217,2031,2023-12-04
凱基松山,51.8,0,1000,9217,2031,2023-12-04
凱基松山,27.1,880,0,9217,2034,2023-12-04
凱基松山,229.0,0,2000,9217,2049,2023-12-04
凱基松山,38.9,1000,1000,9217,2101,2023-12-04
凱基松山,24.25,0,10000,9217,2103,2023-12-04
凱基松山,44.6,5000,0,9217,2105,2023-12-04
凱基松山,44.65,6000,0,9217,2105,2023-12-04
凱基松山,44.7,0,10000,9217,2105,2023-12-04
凱基松山,44.75,11000,0,9217,2105,2023-12-04
凱基松山,44.85,0,8000,9217,2105,2023-12-04
凱基松山,44.9,9000,0,9217,2105,2023-12-04
凱基松山,45.0,2000,0,9217,2105,2023-12-04
凱基松山,45.8,9000,0,9217,2105,2023-12-04
凱基松山,46.2,1000,0,9217,2105,2023-12-04
凱基松山,47.45,0,6000,9217,2105,2023-12-04
凱基松山,14.6,2000,0,9217,2109,2023-12-04
凱基松山,14.65,0,2000,9217,2109,2023-12-04
凱基松山,76.8,1000,0,9217,2201,2023-12-04
凱基松山,76.9,50,0,9217,2201,2023-12-04
凱基松山,77.0,1000,0,9217,2201,2023-12-04
凱基松山,101.5,1000,0,9217,2204,2023-12-04
凱基松山,102.0,3000,0,9217,2204,2023-12-04
凱基松山,102.5,1000,0,9217,2204,2023-12-04
凱基松山,104.5,0,1000,9217,2204,2023-12-04
凱基松山,73.5,1000,100,9217,2206,2023-12-04
凱基松山,22.2,0,8000,9217,2208,2023-12-04
凱基松山,83.7,1000,0,9217,2211,2023-12-04
凱基松山,158.5,0,1000,9217,2230,2023-12-04
凱基松山,310.0,0,1000,9217,2247,2023-12-04
凱基松山,85.1,1000,0,9217,2250,2023-12-04
凱基松山,87.1,1000,0,9217,2250,2023-12-04
凱基松山,88.3,1000,0,9217,2250,2023-12-04
凱基松山,89.0,0,1000,9217,2250,2023-12-04
凱基松山,109.0,2000,0,9217,2301,2023-12-04
凱基松山,109.5,0,1000,9217,2301,2023-12-04
凱基松山,110.0,0,3000,9217,2301,2023-12-04
凱基松山,110.5,2000,9000,9217,2301,2023-12-04
凱基松山,49.85,12000,0,9217,2303,2023-12-04
凱基松山,49.9,0,40000,9217,2303,2023-12-04
凱基松山,49.95,0,150,9217,2303,2023-12-04
凱基松山,50.0,1000,13000,9217,2303,2023-12-04
凱基松山,50.1,5000,8849,9217,2303,2023-12-04
凱基松山,50.2,1000,0,9217,2303,2023-12-04
凱基松山,318.5,6,0,9217,2308,2023-12-04
凱基松山,319.0,500,0,9217,2308,2023-12-04
凱基松山,15.95,0,2000,9217,2312,2023-12-04
凱基松山,16.0,0,2000,9217,2312,2023-12-04
凱基松山,16.1,15000,4000,9217,2312,2023-12-04
凱基松山,16.2,0,2000,9217,2312,2023-12-04
凱基松山,72.8,1000,1000,9217,2313,2023-12-04
凱基松山,72.9,4000,2000,9217,2313,2023-12-04
凱基松山,73.0,1000,0,9217,2313,2023-12-04
凱基松山,73.1,2000,0,9217,2313,2023-12-04
凱基松山,73.3,0,1000,9217,2313,2023-12-04
凱基松山,73.4,1000,2000,9217,2313,2023-12-04
凱基松山,73.7,0,2000,9217,2313,2023-12-04
凱基松山,73.9,6000,1000,9217,2313,2023-12-04
凱基松山,74.0,0,1000,9217,2313,2023-12-04
凱基松山,74.1,0,1000,9217,2313,2023-12-04
凱基松山,74.2,2010,3000,9217,2313,2023-12-04
凱基松山,74.3,0,1000,9217,2313,2023-12-04
凱基松山,74.4,0,1000,9217,2313,2023-12-04
凱基松山,74.5,0,2000,9217,2313,2023-12-04
凱基松山,74.7,0,1000,9217,2313,2023-12-04
凱基松山,39.25,0,1000,9217,2316,2023-12-04
凱基松山,39.6,1000,0,9217,2316,2023-12-04
凱基松山,39.8,0,1000,9217,2316,2023-12-04
凱基松山,100.5,2000,0,9217,2317,2023-12-04
凱基松山,101.0,11021,20000,9217,2317,2023-12-04
凱基松山,11.0,0,2000,9217,2323,2023-12-04
凱基松山,11.05,0,3000,9217,2323,2023-12-04
凱基松山,30.6,21000,0,9217,2324,2023-12-04
凱基松山,30.75,0,1000,9217,2324,2023-12-04
凱基松山,596.0,3,0,9217,2327,2023-12-04
凱基松山,597.0,5,0,9217,2327,2023-12-04
凱基松山,600.0,2000,1000,9217,2327,2023-12-04
凱基松山,63.9,1000,0,9217,2329,2023-12-04
凱基松山,64.0,3000,3000,9217,2329,2023-12-04
凱基松山,64.1,0,1000,9217,2329,2023-12-04
凱基松山,64.2,0,2000,9217,2329,2023-12-04
凱基松山,64.3,3000,0,9217,2329,2023-12-04
凱基松山,64.4,0,6000,9217,2329,2023-12-04
凱基松山,64.5,1000,1050,9217,2329,2023-12-04
凱基松山,64.6,1000,0,9217,2329,2023-12-04
凱基松山,64.7,2000,1000,9217,2329,2023-12-04
凱基松山,64.8,4080,3000,9217,2329,2023-12-04
凱基松山,64.9,2000,1000,9217,2329,2023-12-04
凱基松山,65.0,3000,0,9217,2329,2023-12-04
凱基松山,65.1,0,2000,9217,2329,2023-12-04
凱基松山,65.4,2000,0,9217,2329,2023-12-04
凱基松山,65.5,1000,0,9217,2329,2023-12-04
凱基松山,65.7,1000,2000,9217,2329,2023-12-04
凱基松山,65.9,1000,2000,9217,2329,2023-12-04
凱基松山,66.0,1000,2000,9217,2329,2023-12-04
凱基松山,66.1,2000,1000,9217,2329,2023-12-04
凱基松山,66.2,5000,0,9217,2329,2023-12-04
凱基松山,66.6,0,1000,9217,2329,2023-12-04
凱基松山,66.7,2000,0,9217,2329,2023-12-04
凱基松山,67.0,1000,0,9217,2329,2023-12-04
凱基松山,67.2,1000,0,9217,2329,2023-12-04
凱基松山,67.4,0,1000,9217,2329,2023-12-04
凱基松山,572.0,1000,0,9217,2330,2023-12-04
凱基松山,573.0,2362,115000,9217,2330,2023-12-04
凱基松山,574.0,6110,200,9217,2330,2023-12-04
凱基松山,575.0,50120,1000,9217,2330,2023-12-04
凱基松山,576.0,10020,0,9217,2330,2023-12-04
凱基松山,577.0,45000,0,9217,2330,2023-12-04
凱基松山,578.0,10000,0,9217,2330,2023-12-04
凱基松山,582.0,0,5000,9217,2330,2023-12-04
凱基松山,20.45,3000,0,9217,2332,2023-12-04
凱基松山,20.5,2000,2000,9217,2332,2023-12-04
凱基松山,20.55,2000,0,9217,2332,2023-12-04
凱基松山,29.0,1000,4000,9217,2337,2023-12-04
凱基松山,29.05,150,3000,9217,2337,2023-12-04
凱基松山,29.1,0,1000,9217,2337,2023-12-04
凱基松山,73.2,1000,0,9217,2338,2023-12-04
凱基松山,73.4,1000,0,9217,2338,2023-12-04
凱基松山,74.5,0,1000,9217,2338,2023-12-04
凱基松山,76.4,0,1000,9217,2338,2023-12-04
凱基松山,50.1,0,6000,9217,2340,2023-12-04
凱基松山,28.1,2000,1000,9217,2344,2023-12-04
凱基松山,28.15,3000,0,9217,2344,2023-12-04
凱基松山,28.3,2000,1000,9217,2344,2023-12-04
凱基松山,28.35,2000,150,9217,2344,2023-12-04
凱基松山,28.4,4000,1000,9217,2344,2023-12-04
凱基松山,28.45,0,2000,9217,2344,2023-12-04
凱基松山,515.0,1000,0,9217,2345,2023-12-04
凱基松山,516.0,1000,0,9217,2345,2023-12-04
凱基松山,517.0,1000,0,9217,2345,2023-12-04
凱基松山,519.0,3000,0,9217,2345,2023-12-04
凱基松山,520.0,0,1000,9217,2345,2023-12-04
凱基松山,526.0,2000,0,9217,2345,2023-12-04
凱基松山,528.0,2000,0,9217,2345,2023-12-04
凱基松山,531.0,2000,0,9217,2345,2023-12-04
凱基松山,44.6,100,0,9217,2352,2023-12-04
凱基松山,44.85,2000,0,9217,2352,2023-12-04
凱基松山,44.9,0,1000,9217,2352,2023-12-04
凱基松山,34.65,10000,0,9217,2353,2023-12-04
凱基松山,34.7,1000,0,9217,2353,2023-12-04
凱基松山,34.8,1000,0,9217,2353,2023-12-04
凱基松山,34.9,1000,0,9217,2353,2023-12-04
凱基松山,35.05,0,5000,9217,2353,2023-12-04
凱基松山,51.2,2000,0,9217,2355,2023-12-04
凱基松山,52.8,2000,0,9217,2355,2023-12-04
凱基松山,52.9,0,1000,9217,2355,2023-12-04
凱基松山,53.2,5000,0,9217,2355,2023-12-04
凱基松山,53.5,1000,0,9217,2355,2023-12-04
凱基松山,53.7,1000,0,9217,2355,2023-12-04
凱基松山,53.8,1000,10000,9217,2355,2023-12-04
凱基松山,53.9,0,1000,9217,2355,2023-12-04
凱基松山,54.0,1000,0,9217,2355,2023-12-04
凱基松山,54.2,5000,2000,9217,2355,2023-12-04
凱基松山,54.3,0,3000,9217,2355,2023-12-04
凱基松山,54.4,1000,0,9217,2355,2023-12-04
凱基松山,54.6,1000,1000,9217,2355,2023-12-04
凱基松山,54.7,1000,0,9217,2355,2023-12-04
凱基松山,55.1,1000,1000,9217,2355,2023-12-04
凱基松山,55.2,0,11000,9217,2355,2023-12-04
凱基松山,55.3,1000,0,9217,2355,2023-12-04
凱基松山,41.6,0,3000,9217,2356,2023-12-04
凱基松山,41.65,10000,5000,9217,2356,2023-12-04
凱基松山,41.7,14000,1000,9217,2356,2023-12-04
凱基松山,41.75,3000,1000,9217,2356,2023-12-04
凱基松山,41.9,2000,0,9217,2356,2023-12-04
凱基松山,42.05,2000,0,9217,2356,2023-12-04
凱基松山,42.25,3000,0,9217,2356,2023-12-04
凱基松山,39.3,0,1000,9217,2359,2023-12-04
凱基松山,47.4,9000,0,9217,2363,2023-12-04
凱基松山,47.45,2000,0,9217,2363,2023-12-04
凱基松山,47.5,1000,0,9217,2363,2023-12-04
凱基松山,47.55,1000,2000,9217,2363,2023-12-04
凱基松山,47.7,5000,0,9217,2363,2023-12-04
凱基松山,47.8,1000,0,9217,2363,2023-12-04
凱基松山,47.85,1000,2000,9217,2363,2023-12-04
凱基松山,48.75,0,2000,9217,2363,2023-12-04
凱基松山,49.3,0,8000,9217,2363,2023-12-04
凱基松山,12.4,0,2000,9217,2365,2023-12-04
凱基松山,21.65,0,1000,9217,2367,2023-12-04
凱基松山,21.7,1000,0,9217,2367,2023-12-04
凱基松山,21.8,0,3000,9217,2367,2023-12-04
凱基松山,21.9,0,3000,9217,2367,2023-12-04
凱基松山,21.95,0,1000,9217,2367,2023-12-04
凱基松山,22.0,0,1000,9217,2367,2023-12-04
凱基松山,22.15,3000,1000,9217,2367,2023-12-04
凱基松山,22.25,0,1000,9217,2367,2023-12-04
凱基松山,22.3,0,1000,9217,2367,2023-12-04
凱基松山,22.35,0,2000,9217,2367,2023-12-04
凱基松山,22.4,0,1000,9217,2367,2023-12-04
凱基松山,22.5,0,2000,9217,2367,2023-12-04
凱基松山,22.55,0,1000,9217,2367,2023-12-04
凱基松山,22.65,0,1000,9217,2367,2023-12-04
凱基松山,22.7,100,0,9217,2367,2023-12-04
凱基松山,22.75,0,3000,9217,2367,2023-12-04
凱基松山,22.8,1000,1000,9217,2367,2023-12-04
凱基松山,22.85,5000,11000,9217,2367,2023-12-04
凱基松山,22.9,2000,4000,9217,2367,2023-12-04
凱基松山,22.95,0,7050,9217,2367,2023-12-04
凱基松山,23.0,0,34000,9217,2367,2023-12-04
凱基松山,23.05,0,3014,9217,2367,2023-12-04
凱基松山,23.15,2000,0,9217,2367,2023-12-04
凱基松山,233.5,0,1000,9217,2368,2023-12-04
凱基松山,23.65,0,2000,9217,2369,2023-12-04
凱基松山,23.7,7000,2000,9217,2369,2023-12-04
凱基松山,23.75,0,2000,9217,2369,2023-12-04
凱基松山,24.05,6000,0,9217,2369,2023-12-04
凱基松山,40.55,0,1000,9217,2371,2023-12-04
凱基松山,40.6,0,2000,9217,2371,2023-12-04
凱基松山,40.75,1000,0,9217,2371,2023-12-04
凱基松山,40.85,0,1000,9217,2371,2023-12-04
凱基松山,236.0,1000,0,9217,2376,2023-12-04
凱基松山,236.5,0,2000,9217,2376,2023-12-04
凱基松山,237.0,1000,0,9217,2376,2023-12-04
凱基松山,237.5,0,1000,9217,2376,2023-12-04
凱基松山,238.0,100,0,9217,2376,2023-12-04
凱基松山,238.5,17000,0,9217,2376,2023-12-04
凱基松山,239.0,13000,0,9217,2376,2023-12-04
凱基松山,240.0,2000,0,9217,2376,2023-12-04
凱基松山,242.0,1000,0,9217,2376,2023-12-04
凱基松山,242.5,0,20,9217,2376,2023-12-04
凱基松山,183.5,1000,3000,9217,2377,2023-12-04
凱基松山,184.0,1000,0,9217,2377,2023-12-04
凱基松山,445.0,1000,0,9217,2379,2023-12-04
凱基松山,448.0,0,200,9217,2379,2023-12-04
凱基松山,6.5,100,0,9217,2380,2023-12-04
凱基松山,198.5,1000,2000,9217,2382,2023-12-04
凱基松山,199.0,5100,1000,9217,2382,2023-12-04
凱基松山,199.5,8000,1000,9217,2382,2023-12-04
凱基松山,200.0,8000,2000,9217,2382,2023-12-04
凱基松山,200.5,7000,2000,9217,2382,2023-12-04
凱基松山,201.0,2000,3000,9217,2382,2023-12-04
凱基松山,201.5,0,3000,9217,2382,2023-12-04
凱基松山,202.0,1000,6000,9217,2382,2023-12-04
凱基松山,202.5,0,2000,9217,2382,2023-12-04
凱基松山,391.5,0,1000,9217,2383,2023-12-04
凱基松山,395.0,100,0,9217,2383,2023-12-04
凱基松山,395.5,1000,0,9217,2383,2023-12-04
凱基松山,396.5,0,1000,9217,2383,2023-12-04
凱基松山,399.5,0,1000,9217,2383,2023-12-04
凱基松山,164.0,0,1000,9217,2385,2023-12-04
凱基松山,174.0,50,2000,9217,2388,2023-12-04
凱基松山,175.0,1000,0,9217,2388,2023-12-04
凱基松山,175.5,2000,0,9217,2388,2023-12-04
凱基松山,176.5,50,0,9217,2388,2023-12-04
凱基松山,177.0,2100,0,9217,2388,2023-12-04
凱基松山,177.5,6000,0,9217,2388,2023-12-04
凱基松山,178.0,1100,0,9217,2388,2023-12-04
凱基松山,181.5,0,1000,9217,2388,2023-12-04
凱基松山,182.0,200,0,9217,2388,2023-12-04
凱基松山,182.5,0,2000,9217,2388,2023-12-04
凱基松山,44.45,0,50,9217,2392,2023-12-04
凱基松山,23.75,1000,0,9217,2399,2023-12-04
凱基松山,24.05,0,1000,9217,2399,2023-12-04
凱基松山,24.2,0,1000,9217,2399,2023-12-04
凱基松山,35.1,0,1050,9217,2401,2023-12-04
凱基松山,35.35,0,2000,9217,2401,2023-12-04
凱基松山,35.4,3000,0,9217,2401,2023-12-04
凱基松山,35.45,0,5000,9217,2401,2023-12-04
凱基松山,35.75,0,1000,9217,2401,2023-12-04
凱基松山,35.4,0,13000,9217,2402,2023-12-04
凱基松山,35.55,2000,0,9217,2402,2023-12-04
凱基松山,35.6,1000,0,9217,2402,2023-12-04
凱基松山,35.65,1000,0,9217,2402,2023-12-04
凱基松山,35.7,1000,0,9217,2402,2023-12-04
凱基松山,35.75,1000,0,9217,2402,2023-12-04
凱基松山,35.95,1000,0,9217,2402,2023-12-04
凱基松山,36.3,20000,0,9217,2402,2023-12-04
凱基松山,17.25,0,2000,9217,2405,2023-12-04
凱基松山,73.9,0,1000,9217,2408,2023-12-04
凱基松山,74.2,6000,0,9217,2408,2023-12-04
凱基松山,74.3,10000,4100,9217,2408,2023-12-04
凱基松山,74.5,0,1000,9217,2408,2023-12-04
凱基松山,74.9,0,5000,9217,2408,2023-12-04
凱基松山,75.1,10000,0,9217,2408,2023-12-04
凱基松山,16.75,5000,0,9217,2409,2023-12-04
凱基松山,16.8,20000,0,9217,2409,2023-12-04
凱基松山,16.85,3800,2000,9217,2409,2023-12-04
凱基松山,16.9,20000,60000,9217,2409,2023-12-04
凱基松山,16.95,0,5000,9217,2409,2023-12-04
凱基松山,17.0,2000,0,9217,2409,2023-12-04
凱基松山,17.05,0,1000,9217,2409,2023-12-04
凱基松山,17.1,0,1000,9217,2409,2023-12-04
凱基松山,28.45,0,2000,9217,2413,2023-12-04
凱基松山,39.8,0,6000,9217,2417,2023-12-04
凱基松山,39.9,0,1000,9217,2417,2023-12-04
凱基松山,40.05,1000,0,9217,2417,2023-12-04
凱基松山,40.2,0,1000,9217,2417,2023-12-04
凱基松山,40.4,0,1000,9217,2417,2023-12-04
凱基松山,31.2,0,1000,9217,2419,2023-12-04
凱基松山,49.0,2000,0,9217,2420,2023-12-04
凱基松山,49.15,1000,0,9217,2420,2023-12-04
凱基松山,93.8,1000,0,9217,2421,2023-12-04
凱基松山,94.0,1000,0,9217,2421,2023-12-04
凱基松山,94.9,2000,0,9217,2421,2023-12-04
凱基松山,95.0,2000,0,9217,2421,2023-12-04
凱基松山,95.1,1000,0,9217,2421,2023-12-04
凱基松山,95.2,1000,0,9217,2421,2023-12-04
凱基松山,30.2,0,3000,9217,2424,2023-12-04
凱基松山,19.1,0,1000,9217,2426,2023-12-04
凱基松山,19.15,1000,0,9217,2426,2023-12-04
凱基松山,156.5,1000,0,9217,2428,2023-12-04
凱基松山,76.1,2000,0,9217,2436,2023-12-04
凱基松山,76.4,10,0,9217,2436,2023-12-04
凱基松山,76.5,10,0,9217,2436,2023-12-04
凱基松山,60.3,0,9,9217,2441,2023-12-04
凱基松山,60.4,0,1000,9217,2441,2023-12-04
凱基松山,14.25,0,1000,9217,2444,2023-12-04
凱基松山,83.5,1000,1000,9217,2449,2023-12-04
凱基松山,83.6,1000,0,9217,2449,2023-12-04
凱基松山,84.0,0,1000,9217,2449,2023-12-04
凱基松山,84.1,0,1000,9217,2449,2023-12-04
凱基松山,84.2,1000,0,9217,2449,2023-12-04
凱基松山,84.4,1000,0,9217,2449,2023-12-04
凱基松山,84.5,1000,0,9217,2449,2023-12-04
凱基松山,931.0,1000,0,9217,2454,2023-12-04
凱基松山,932.0,2000,0,9217,2454,2023-12-04
凱基松山,933.0,100,1000,9217,2454,2023-12-04
凱基松山,934.0,7000,0,9217,2454,2023-12-04
凱基松山,935.0,3055,0,9217,2454,2023-12-04
凱基松山,936.0,3050,0,9217,2454,2023-12-04
凱基松山,937.0,7,50,9217,2454,2023-12-04
凱基松山,938.0,5,0,9217,2454,2023-12-04
凱基松山,171.0,0,1000,9217,2455,2023-12-04
凱基松山,62.7,2000,0,9217,2457,2023-12-04
凱基松山,63.6,0,1000,9217,2457,2023-12-04
凱基松山,149.5,1000,0,9217,2458,2023-12-04
凱基松山,150.0,3000,0,9217,2458,2023-12-04
凱基松山,151.0,1000,5000,9217,2458,2023-12-04
凱基松山,28.1,0,1000,9217,2460,2023-12-04
凱基松山,39.8,10000,0,9217,2462,2023-12-04
凱基松山,39.95,1000,0,9217,2462,2023-12-04
凱基松山,41.0,0,1000,9217,2462,2023-12-04
凱基松山,41.1,0,1000,9217,2462,2023-12-04
凱基松山,41.2,0,10000,9217,2462,2023-12-04
凱基松山,63.2,7000,0,9217,2465,2023-12-04
凱基松山,63.3,1000,0,9217,2465,2023-12-04
凱基松山,64.4,0,12000,9217,2465,2023-12-04
凱基松山,64.5,0,1000,9217,2465,2023-12-04
凱基松山,64.6,0,7000,9217,2465,2023-12-04
凱基松山,31.25,1000,0,9217,2468,2023-12-04
凱基松山,33.55,1000,0,9217,2468,2023-12-04
凱基松山,55.6,1000,0,9217,2471,2023-12-04
凱基松山,70.0,0,2000,9217,2472,2023-12-04
凱基松山,70.2,0,1000,9217,2472,2023-12-04
凱基松山,195.5,1000,0,9217,2474,2023-12-04
凱基松山,197.5,1000,1000,9217,2474,2023-12-04
凱基松山,68.5,3000,0,9217,2481,2023-12-04
凱基松山,68.7,1000,0,9217,2481,2023-12-04
凱基松山,68.9,1000,0,9217,2481,2023-12-04
凱基松山,69.1,0,2000,9217,2481,2023-12-04
凱基松山,69.2,0,1000,9217,2481,2023-12-04
凱基松山,69.3,0,1000,9217,2481,2023-12-04
凱基松山,41.75,25,0,9217,2482,2023-12-04
凱基松山,23.8,2000,0,9217,2485,2023-12-04
凱基松山,23.9,0,1000,9217,2485,2023-12-04
凱基松山,45.5,2000,0,9217,2486,2023-12-04
凱基松山,45.95,0,1000,9217,2486,2023-12-04
凱基松山,46.5,0,2000,9217,2486,2023-12-04
凱基松山,12.6,0,10000,9217,2489,2023-12-04
凱基松山,12.65,0,10000,9217,2489,2023-12-04
凱基松山,12.75,0,11000,9217,2489,2023-12-04
凱基松山,12.85,0,10000,9217,2489,2023-12-04
凱基松山,13.5,0,3389,9217,2489,2023-12-04
凱基松山,139.5,2000,0,9217,2492,2023-12-04
凱基松山,140.5,22000,0,9217,2492,2023-12-04
凱基松山,141.0,10000,11000,9217,2492,2023-12-04
凱基松山,141.5,11000,20000,9217,2492,2023-12-04
凱基松山,142.0,3000,3000,9217,2492,2023-12-04
凱基松山,142.5,0,1000,9217,2492,2023-12-04
凱基松山,21.85,1000,0,9217,2495,2023-12-04
凱基松山,21.9,1000,0,9217,2495,2023-12-04
凱基松山,18.8,3000,0,9217,2505,2023-12-04
凱基松山,15.85,10000,0,9217,2514,2023-12-04
凱基松山,15.95,20000,0,9217,2514,2023-12-04
凱基松山,11.15,12000,0,9217,2515,2023-12-04
凱基松山,12.0,5000,0,9217,2516,2023-12-04
凱基松山,12.3,1000,0,9217,2516,2023-12-04
凱基松山,12.4,0,10000,9217,2516,2023-12-04
凱基松山,38.45,0,1000,9217,2520,2023-12-04
凱基松山,31.95,2000,0,9217,2528,2023-12-04
凱基松山,32.1,1000,0,9217,2528,2023-12-04
凱基松山,20.4,1,0,9217,2534,2023-12-04
凱基松山,42.65,1,0,9217,2535,2023-12-04
凱基松山,48.9,50,0,9217,2539,2023-12-04
凱基松山,48.95,150,0,9217,2539,2023-12-04
